cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
1677	1	MONDO:0013996	focal facial dermal dysplasia type II	14.4225904339	0	MONDO:0013996
1627	1	MONDO:0013997	focal facial dermal dysplasia type IV	14.1495719395	0	MONDO:0013997
1377	1	MONDO:0013999	optic nerve edema-splenomegaly syndrome	14.9200900934	0	MONDO:0013999
369	4	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0014003|MONDO:0014210|MONDO:0014499|MONDO:0014952
392	3	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0014004|MONDO:0016722|MONDO:0019134
1896	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0014006|MONDO:0014741|MONDO:0014995
24	3	MONDO:0015089	autosomal recessive complex spastic paraplegia	7.8899098332	48	MONDO:0014020|MONDO:0014295|MONDO:0014644
650	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014023|MONDO:0014781|MONDO:0014964
1478	1	MONDO:0014058	facial dysmorphism-immunodeficiency-livedo-short stature syndrome	14.6856248397	0	MONDO:0014058
466	3	MONDO:0019243	inborn disorder of energy metabolism	4.8649671863	373	MONDO:0014066|MONDO:0018220|MONDO:0018251
212	2	MONDO:0015626	Charcot-Marie-tooth disease	6.9451694427	119	MONDO:0014074|MONDO:0014711
1250	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014082|MONDO:0021025
543	1	MONDO:0014091	mitochondrial complex v (ATP synthase) deficiency nuclear type 4	13.8376279332	0	MONDO:0014091
1571	2	MONDO:0015280	cardiofaciocutaneous syndrome	10.1558038932	4	MONDO:0014113|MONDO:0014114
2365	2	MONDO:0007034	Adams-Oliver syndrome	10.6195356493	6	MONDO:0014124|MONDO:0014703
654	2	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0014141|MONDO:0015025
589	3	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0014144|MONDO:0014746|MONDO:0014764
816	1	MONDO:0014148	estrogen resistance syndrome	13.4529640829	0	MONDO:0014148
1303	2	MONDO:0003656	hemoglobinuria	12.2660859482	3	MONDO:0014166|MONDO:0018641
418	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014184|MONDO:0014825|MONDO:0016834
491	2	MONDO:0000732	combined oxidative phosphorylation deficiency	8.3727418844	34	MONDO:0014190|MONDO:0014471
1480	2	MONDO:0015138	rare genetic primary immunodeficiency	5.0245593599	432	MONDO:0014197|MONDO:0014429
2214	1	MONDO:0014205	severe feeding difficulties-failure to thrive-microcephaly due to ASXL3 deficiency syndrome	14.548121316	0	MONDO:0014205
194	1	MONDO:0014223	amyotrophic lateral sclerosis type 19	13.9200900934	0	MONDO:0014223
684	2	MONDO:0000275	monogenic disease	2.3244486611	1864	MONDO:0014224|MONDO:0014625
379	1	MONDO:0014235	chromosome 22q13 duplication syndrome	15.3071132165	0	MONDO:0014235
182	1	MONDO:0014244	hereditary sensory and autonomic neuropathy type 7	14.8376279332	0	MONDO:0014244
1401	2	MONDO:0001713	inherited aplastic anemia	6.5920752269	61	MONDO:0014245|MONDO:0014638
2099	1	MONDO:0014254	otofaciocervical syndrome 2	14.8376279332	0	MONDO:0014254
656	2	MONDO:0005560	brain disease	1.7544902984	3071	MONDO:0014258|MONDO:0014947
1489	2	MONDO:0014260	immunodeficiency, common variable, 10	12.7221507158	1	MONDO:0014260|MONDO:0017407
724	2	MONDO:0005500	congenital disorder of glycosylation type I	7.7697454609	27	MONDO:0014270|MONDO:0014271
1161	1	MONDO:0014281	cholangiocarcinoma, susceptibility to	10.2560088755	0	MONDO:0014281
1416	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014310|MONDO:0014389
1608	1	MONDO:0014319	renal hypodysplasia/aplasia 2	15.2001980126	0	MONDO:0014319
1333	2	MONDO:0015615	rare genetic gastroenterological disease	3.7997759697	573	MONDO:0014331|MONDO:0017574
467	2	MONDO:0004736	inherited amino acid metabolic disorder	5.8798809676	262	MONDO:0014332|MONDO:0018950
1974	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0014347|MONDO:0014716
585	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0014348|MONDO:0014904|MONDO:0016013
1756	1	MONDO:0014353	PGM3-CDG	12.8578058151	0	MONDO:0014353
2132	2	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0014356|MONDO:0018066
1910	2	MONDO:0015982	rare genetic intellectual disability	2.6535274413	1272	MONDO:0014357|MONDO:0014559
968	2	MONDO:0020529	ACTH-independent Cushing syndrome	10.2898765115	8	MONDO:0014359|MONDO:0014416
1891	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014361|MONDO:0015022|MONDO:0044302
1967	1	MONDO:0014382	tall stature-intellectual disability-facial dysmorphism syndrome	14.2526654325	0	MONDO:0014382
1827	1	MONDO:0014388	familial median cleft of the upper and lower lips	14.6152355118	0	MONDO:0014388
1015	1	MONDO:0014393	lymphedema, hereditary, 1D	13.2001980126	0	MONDO:0014393
727	1	MONDO:0014404	Webb-Dattani syndrome	14.6152355118	0	MONDO:0014404
614	2	MONDO:0019375	megalencephaly-polymicrogyria-postaxial polydactyly-hydrocephalus syndrome	11.4453105104	3	MONDO:0014407|MONDO:0014408
1961	1	MONDO:0014409	intellectual disability, autosomal recessive 44	14.548121316	0	MONDO:0014409
599	2	MONDO:0015375	orofaciodigital syndrome	8.059185703	20	MONDO:0014413|MONDO:0014932
702	7	MONDO:0005308	ciliopathy	5.3286227475	148	MONDO:0014434|MONDO:0014438|MONDO:0014439|MONDO:0014440|MONDO:0014445|MONDO:0014446|MONDO:0014712
730	2	MONDO:0015218	syndromic developmental defect of the eye	4.3015426452	230	MONDO:0014444|MONDO:0015726
1073	1	MONDO:0014449	congenital analbuminemia	15.548121316	0	MONDO:0014449
1737	1	MONDO:0014450	breasts and/or nipples, aplasia or hypoplasia of, 2	15.3071132165	0	MONDO:0014450
2490	1	MONDO:0014455	cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome	12.3351275926	0	MONDO:0014455
593	3	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0014466|MONDO:0014552|MONDO:0014696
830	2	MONDO:0017966	46,XY disorder of gonadal development	8.3718348143	16	MONDO:0014480|MONDO:0017968
1492	1	MONDO:0014481	inflammatory skin and bowel disease, neonatal, 2	13.6152355118	0	MONDO:0014481
1911	2	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0014486|MONDO:0017405
157	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0014512|MONDO:0014784
169	2	MONDO:0020260	myasthenic syndrome with eye involvement	7.9672632136	35	MONDO:0014542|MONDO:0014590
595	1	MONDO:0014549	lethal congenital contracture syndrome 6	16.0075529346	0	MONDO:0014549
2107	2	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0014554|MONDO:0014757
1598	2	MONDO:0017262	inherited non-syndromic ichthyosis	9.0621090982	50	MONDO:0014555|MONDO:0015018
630	2	MONDO:0000275	monogenic disease	2.3244486611	1864	MONDO:0014567|MONDO:0014718
151	2	MONDO:0017049	hypomyelination neuropathy-arthrogryposis syndrome	13.798099569	2	MONDO:0014569|MONDO:0014570
1599	2	MONDO:0019043	rare genetic skin disease	3.0750844043	1107	MONDO:0014574|MONDO:0015633
524	2	MONDO:0021197	disease disrupting function of subcellular component	2.8110468578	1529	MONDO:0014576|MONDO:0018828
2577	2	MONDO:0018770	Jeune syndrome	8.4958002808	22	MONDO:0014577|MONDO:0033485
168	6	MONDO:0020260	myasthenic syndrome with eye involvement	7.9672632136	35	MONDO:0014578|MONDO:0014583|MONDO:0014584|MONDO:0014586|MONDO:0014587|MONDO:0014983
160	2	MONDO:0020344	postsynaptic congenital myasthenic syndrome	8.9428101699	17	MONDO:0014581|MONDO:0014588
1948	2	MONDO:0015655	cerebral malformation with epilepsy	5.9827595499	134	MONDO:0014596|MONDO:0018860
631	4	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0014598|MONDO:0014725|MONDO:0014874|MONDO:0014962
1953	1	MONDO:0014599	intellectual disability, autosomal dominant 34	13.8376279332	0	MONDO:0014599
1971	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0014605|MONDO:0015430
1682	2	MONDO:0002470	photosensitive trichothiodystrophy	11.1746629204	3	MONDO:0014615|MONDO:0014619
706	1	MONDO:0014618	retinitis pigmentosa 71	14.6152355118	0	MONDO:0014618
601	2	MONDO:0021197	disease disrupting function of subcellular component	2.8110468578	1529	MONDO:0014636|MONDO:0044299
2228	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0014643|MONDO:0016561
1933	2	MONDO:0005172	skeletal system disease	1.8704517187	3481	MONDO:0014646|MONDO:0014689
557	1	MONDO:0014647	CAD-CDG	12.5156998383	0	MONDO:0014647
2565	2	MONDO:0015225	arthrogryposis syndrome	7.5348620954	70	MONDO:0014670|MONDO:0015168
1993	1	MONDO:0014671	neuropathy, hereditary motor and sensory, type 6B	13.798099569	0	MONDO:0014671
671	1	MONDO:0014672	osteogenesis imperfecta type 17	14.4839909786	0	MONDO:0014672
408	2	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0014678|MONDO:0017994
2522	1	MONDO:0014679	polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis	13.798099569	0	MONDO:0014679
385	2	MONDO:0020067	infectious encephalitis	8.9741299331	43	MONDO:0014680|MONDO:0019385
534	2	MONDO:0019052	inborn errors of metabolism	2.4665470957	1810	MONDO:0014684|MONDO:0015005
674	1	MONDO:0014685	progressive myoclonic epilepsy type 9	14.3636967448	0	MONDO:0014685
2397	2	MONDO:0018997	Noonan syndrome	7.8590763524	10	MONDO:0014691|MONDO:0014693
1922	1	MONDO:0014704	skeletal overgrowth-craniofacial dysmorphism-hyperelastic skin-white matter lesions syndrome	14.4225904339	0	MONDO:0014704
2416	2	MONDO:0015469	craniosynostosis	6.6549577035	98	MONDO:0014705|MONDO:0015800
2500	1	MONDO:0014706	cutis laxa, autosomal dominant 3	12.8578058151	0	MONDO:0014706
1718	1	MONDO:0014709	Heimler syndrome 2	12.5318195036	0	MONDO:0014709
1423	1	MONDO:0014710	autosomal recessive mendelian susceptibility to mycobacterial diseases due to complete RORgamma receptor deficiency	16.2001980126	0	MONDO:0014710
1991	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014723|MONDO:0014941
223	3	MONDO:0015626	Charcot-Marie-tooth disease	6.9451694427	119	MONDO:0014726|MONDO:0014736|MONDO:0014906
673	2	MONDO:0100038	complex neurodevelopmental disorder	2.2251305471	1826	MONDO:0014743|MONDO:0017379
1970	2	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0014751|MONDO:0017918
1814	2	MONDO:0019038	rare maxillo-facial surgical disease	4.6338721012	339	MONDO:0014772|MONDO:0015201
512	2	MONDO:0018799	rare hypercholesterolemia	11.2728433144	6	MONDO:0014789|MONDO:0014790
1102	1	MONDO:0014792	Paget disease of bone 6; PDB6	15.3071132165	0	MONDO:0014792
576	1	MONDO:0014793	microcephaly-congenital cataract-psoriasiform dermatitis syndrome	13.3351275926	0	MONDO:0014793
897	1	MONDO:0014797	lymphedema, hereditary, type III	14.0533566242	0	MONDO:0014797
2191	1	MONDO:0014801	even-plus syndrome	13.3351275926	0	MONDO:0014801
294	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014811|MONDO:0014958|MONDO:0015007
715	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014812|MONDO:0019791
164	1	MONDO:0014820	mitochondrial DNA depletion syndrome 14 (cardioencephalomyopathic type); MTDPS14	13.9631588153	0	MONDO:0014820
1908	2	MONDO:0020054	partial autosomal monosomy	5.8188095669	213	MONDO:0014822|MONDO:0016838
1361	1	MONDO:0014837	hereditary thrombocytopenia with early-onset myelofibrosis	12.5318195036	0	MONDO:0014837
2138	1	MONDO:0014841	trichothiodystrophy 6, nonphotosensitive; TTD6	12.9200900934	0	MONDO:0014841
809	2	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0014844|MONDO:0014955
2566	2	MONDO:0017436	lethal congenital contracture syndrome	11.1810044473	11	MONDO:0014870|MONDO:0014965
367	1	MONDO:0014881	transketolase deficiency	13.2001980126	0	MONDO:0014881
1020	1	MONDO:0014888	mirage syndrome; mirage	13.7596254212	0	MONDO:0014888
1314	2	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0014912|MONDO:0018900
2117	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014946|MONDO:0017792
787	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0014953|MONDO:0014957
2316	1	MONDO:0014954	Ehlers-Danlos syndrome, periodontal type 2 Edspd2	14.4225904339	0	MONDO:0014954
1541	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0014956|MONDO:0015535
894	1	MONDO:0014969	isolated sedoheptulokinase deficiency	14.0533566242	0	MONDO:0014969
721	1	MONDO:0014972	chromosome 19q13.11 deletion syndrome, proximal	14.6856248397	0	MONDO:0014972
1545	1	MONDO:0014981	immunodeficiency 49; IMD49	14.6856248397	0	MONDO:0014981
486	1	MONDO:0014984	lung disease, immunodeficiency, and chromosome breakage syndrome;	15.4225904339	0	MONDO:0014984
1678	2	MONDO:0008621	uncombable hair syndrome	13.3071132165	2	MONDO:0014989|MONDO:0014990
773	1	MONDO:0014991	Seckel syndrome 10	12.0768155971	0	MONDO:0014991
315	1	MONDO:0015015	congenital bile acid synthesis defect 6	12.7787342441	0	MONDO:0015015
66	3	MONDO:0005328	eye disease	1.9152087119	2557	MONDO:0015016|MONDO:0015599|MONDO:0019085
1412	2	MONDO:0012815	Coats plus syndrome	12.6677029317	2	MONDO:0015026|MONDO:0024564
2131	4	MONDO:0020059	gonosome number anomaly	8.2050365695	24	MONDO:0015028|MONDO:0019928|MONDO:0019929|MONDO:0020469
1213	3	MONDO:0002995	small intestine neuroendocrine tumor, well differentiated, low or intermediate grade	7.8795586136	18	MONDO:0015063|MONDO:0015064|MONDO:0015065
1228	2	MONDO:0019496	neuroendocrine neoplasm	4.8554265693	237	MONDO:0015070|MONDO:0015277
1219	2	MONDO:0015081	neuroendocrine tumor with other location	8.3928430905	9	MONDO:0015072|MONDO:0015073
1727	2	MONDO:0019519	rare skin disease	2.9855102848	1336	MONDO:0015082|MONDO:0017778
648	1	MONDO:0015234	arachnodactyly-abnormal ossification-intellectual disability syndrome	14.0075529346	0	MONDO:0015234
1494	1	MONDO:0015243	allergic bronchopulmonary aspergillosis	13.2001980126	1	MONDO:0015243
2618	1	MONDO:0015259	brachydactyly-mesomelia-intellectual disability-heart defects syndrome	14.2001980126	0	MONDO:0015259
1221	3	MONDO:0004992	cancer	2.365656421	2183	MONDO:0015278|MONDO:0019024|MONDO:0019373
1085	1	MONDO:0015282	cardiomyopathy-cataract-hip spine disease syndrome	14.100662339	0	MONDO:0015282
2477	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0015326|MONDO:0015546|MONDO:0019525
1293	2	MONDO:0021166	inflammatory disease	5.2154744045	1114	MONDO:0015340|MONDO:0019338
951	2	MONDO:0015531	non-Langerhans cell histiocytosis	8.9455067969	27	MONDO:0015347|MONDO:0015539
1863	1	MONDO:0015389	supernumerary nostril	15.8376279332	0	MONDO:0015389
2561	1	MONDO:0015425	lethal recessive chondrodysplasia	14.9200900934	0	MONDO:0015425
1664	1	MONDO:0015428	choroidal atrophy-alopecia syndrome	14.548121316	0	MONDO:0015428
2509	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0015440|MONDO:0016010
2312	2	MONDO:0009799	pachydermoperiostosis	11.3709283141	4	MONDO:0015466|MONDO:0024546
99	1	MONDO:0015470	familial isolated dilated cardiomyopathy	8.9320737851	39	MONDO:0015470
1448	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0015579|MONDO:0018085
1304	4	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0015584|MONDO:0019384|MONDO:0020487|MONDO:0020499
800	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0015600|MONDO:0015601|MONDO:0016854|MONDO:0019339|MONDO:0020470
810	1	MONDO:0015606	Xp22.3 microdeletion syndrome	15.0075529346	0	MONDO:0015606
2443	1	MONDO:0001414	osteopoikilosis (disease)	13.9631588153	1	MONDO:0015634
439	1	MONDO:0015660	sporadic fetal brain disruption sequence	13.4839909786	1	MONDO:0015660
892	1	MONDO:0015661	dextrocardia (disease)	13.9200900934	0	MONDO:0015661
2103	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0015672|MONDO:0019178
2620	1	MONDO:0015774	thoraco-abdominal enteric duplication	14.8376279332	0	MONDO:0015774
1722	3	MONDO:0018404	rare genetic male infertility	4.828343597	265	MONDO:0015779|MONDO:0016346|MONDO:0016385
1945	1	MONDO:0015782	dysmorphism-cleft palate-loose skin syndrome	14.3636967448	0	MONDO:0015782
207	2	MONDO:0020126	rare peripheral neuropathy	3.3406632262	1094	MONDO:0015793|MONDO:0018979
915	2	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0015986|MONDO:0018846
2320	1	MONDO:0015995	melorheostosis with osteopoikilosis	14.100662339	0	MONDO:0015995
1121	1	MONDO:0016012	diethylstilbestrol syndrome	14.1495719395	0	MONDO:0016012
898	1	MONDO:0016017	methimazole embryofetopathy	14.3071132165	0	MONDO:0016017
613	3	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0016020|MONDO:0019406|MONDO:0019795
944	1	MONDO:0016031	facial dysmorphism-anorexia-cachexia-eye and skin anomalies syndrome	14.3071132165	0	MONDO:0016031
1537	1	MONDO:0016034	cleft lip with or without cleft palate	11.0302730111	15	MONDO:0016034
769	1	MONDO:0016035	Nelson syndrome	11.9200900934	0	MONDO:0016035
829	2	MONDO:0019937	rare gynecologic or obstetric disease	3.826711369	581	MONDO:0016045|MONDO:0017200
2546	1	MONDO:0016059	cleft lip/palate-deafness-sacral lipoma syndrome	13.4225904339	0	MONDO:0016059
2401	1	MONDO:0016066	sternal cleft	15.8376279332	1	MONDO:0016066
1612	2	MONDO:0017127	inherited soft tissue tumor	7.8899098332	48	MONDO:0016071|MONDO:0016824
1230	2	MONDO:0015221	non-syndromic respiratory or mediastinal malformation	9.8990284778	27	MONDO:0016080|MONDO:0019764
1984	1	MONDO:0016219	dysmorphism-pectus carinatum-joint laxity syndrome	15.0075529346	0	MONDO:0016219
2149	1	MONDO:0016290	Hern	14.2526654325	0	MONDO:0016290
1604	3	MONDO:0019519	rare skin disease	2.9855102848	1336	MONDO:0016379|MONDO:0018086|MONDO:0018103
1619	1	MONDO:0016380	acquired hypertrichosis lanuginosa	13.8782699177	0	MONDO:0016380
941	2	MONDO:0018612	congenital hypothyroidism	8.0224225611	56	MONDO:0016413|MONDO:0018612
1638	2	MONDO:0019291	rare genetic dermis disorder	6.0059688125	166	MONDO:0016439|MONDO:0024522
2549	1	MONDO:0016445	familial anetoderma	16.0075529346	0	MONDO:0016445
1490	2	MONDO:0020005	rare endocrine disease	2.1651289261	1748	MONDO:0016464|MONDO:0018465
2087	1	MONDO:0016467	isotretinoin syndrome	13.3928430905	0	MONDO:0016467
1637	1	MONDO:0016472	dracunculiasis	14.6856248397	0	MONDO:0016472
1338	3	MONDO:0019844	pituitary hormone deficiency secondary to storage disease	11.6766360565	6	MONDO:0016486|MONDO:0016487|MONDO:0019402
1152	2	MONDO:0016518	isolated punctate palmoplantar keratoderma	12.1620628837	9	MONDO:0016518|MONDO:0019332
1732	2	MONDO:0019287	ectodermal dysplasia syndrome	5.3012727758	198	MONDO:0016535|MONDO:0019287
271	1	MONDO:0016545	leukoencephalopathy-palmoplantar keratoderma syndrome	14.4225904339	0	MONDO:0016545
405	1	MONDO:0016558	familial congenital mirror movements	13.6152355118	3	MONDO:0016558
1305	2	MONDO:0021200	rare disease	0.1406272128	13538	MONDO:0016595|MONDO:0017577
2271	1	MONDO:0016641	limb transversal defect-cardiac anomaly syndrome	13.798099569	0	MONDO:0016641
708	3	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0016642|MONDO:0018907|MONDO:0019614
839	1	MONDO:0016650	paternal uniparental disomy of chromosome 1	13.9631588153	0	MONDO:0016650
490	1	MONDO:0016651	maternal uniparental disomy of chromosome 1	14.0075529346	0	MONDO:0016651
1750	2	MONDO:0016721	pineal tumor of neuroepithelial tissue	11.0533566242	5	MONDO:0016723|MONDO:0016724
709	2	MONDO:0020036	rare nervous system tumor	3.5537678791	676	MONDO:0016730|MONDO:0019615
1644	2	MONDO:0016767	rare cutaneous lichen planus	12.2660859482	11	MONDO:0016775|MONDO:0018879
1316	1	MONDO:0016788	genetic hyperferritinemia without iron overload	16.4225904339	0	MONDO:0016788
2124	1	MONDO:0016819	Moebius syndrome-axonal neuropathy-hypogonadotropic hypogonadism syndrome	13.1249098853	0	MONDO:0016819
1943	1	MONDO:0016821	shoulder and girdle defects-familial intellectual disability syndrome	14.2526654325	0	MONDO:0016821
