cluster id	cluster members	disease_id	disease label	mica	mondo subclasses	clusters
647	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008160|MONDO:0008571|MONDO:0008573
145	1	MONDO:0008161	Otodental syndrome	13.8782699177	1	MONDO:0008161
1249	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008162|MONDO:0009464|MONDO:0014465|MONDO:0014750
2413	1	MONDO:0008169	osteochondrodysplasia, rhizomelic, with callosal agenesis, thrombocytopenia, hydrocephalus, and hypertension	16.2001980126	0	MONDO:0008169
1703	4	MONDO:0005240	kidney disease	3.4700311728	972	MONDO:0008171|MONDO:0009823|MONDO:0009824|MONDO:0013327
853	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008172|MONDO:0008261|MONDO:0009494|MONDO:0009930
1024	2	MONDO:0019272	hereditary palmoplantar keratoderma	7.7733342564	102	MONDO:0008174|MONDO:0009773
1491	2	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0008175|MONDO:0010131
636	3	MONDO:0005382	bone Paget disease	12.3493414519	5	MONDO:0008176|MONDO:0011656|MONDO:0014792
1353	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008177|MONDO:0011973|MONDO:0012295|MONDO:0012446|MONDO:0014984|MONDO:0017787
1936	1	MONDO:0008179	paroxysmal extreme pain disorder	15.2001980126	0	MONDO:0008179
924	4	MONDO:0021195	disease disrupting biological or physiological process	0.153798698	14140	MONDO:0008180|MONDO:0014102|MONDO:0014103|MONDO:0014105
203	1	MONDO:0008182	nasopalpebral lipoma-coloboma syndrome	12.7037721864	0	MONDO:0008182
1635	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008183|MONDO:0011378
1542	2	MONDO:0002356	pancreas disease	5.6077409753	257	MONDO:0008184|MONDO:0012819
1567	3	MONDO:0015112	rare pancreatic disease	5.7233071848	176	MONDO:0008185|MONDO:0017783|MONDO:0019035
1242	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008186|MONDO:0011469
2338	5	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0008187|MONDO:0011178|MONDO:0013708|MONDO:0021011|MONDO:0044332
2277	3	MONDO:0017366	hereditary pheochromocytoma-paraganglioma	9.0931678025	6	MONDO:0008192|MONDO:0011121|MONDO:0011544
2603	3	MONDO:0003996	basal ganglia disease	7.9563439937	65	MONDO:0008193|MONDO:0017639|MONDO:0024538
2300	2	MONDO:0019119	muscular channelopathy	9.7811407418	24	MONDO:0008195|MONDO:0012026
957	3	MONDO:0018953	parietal foramina	12.8376279332	3	MONDO:0008197|MONDO:0012302|MONDO:0012309
80	1	MONDO:0008198	parietal foramina with cleidocranial dysplasia	15.100662339	0	MONDO:0008198
2607	3	MONDO:0005180	Parkinson disease	8.9147957937	30	MONDO:0008199|MONDO:0008200|MONDO:0011613
2604	3	MONDO:0019059	rare parkinsonian disorder	8.1715025796	48	MONDO:0008201|MONDO:0017640|MONDO:0018321
2498	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008206|MONDO:0010040
900	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008207|MONDO:0008288|MONDO:0019411
897	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008208|MONDO:0008606
2070	6	MONDO:0019118	genetic retinal dystrophy	4.132571587	443	MONDO:0008210|MONDO:0009020|MONDO:0013137|MONDO:0014483|MONDO:0014669|MONDO:0024561
1105	2	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0008211|MONDO:0009093
1141	1	MONDO:0008214	Pelger-Huet anomaly	13.798099569	0	MONDO:0008214
1445	4	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008215|MONDO:0010382|MONDO:0012116|MONDO:0014776
529	2	MONDO:0017432	syndrome with limb reduction defects	6.2068552203	96	MONDO:0008217|MONDO:0009845
1347	2	MONDO:0019337	autoimmune bullous skin disease	10.8782699177	21	MONDO:0008219|MONDO:0019082
1138	1	MONDO:0008221	prolidase deficiency	11.8078805898	0	MONDO:0008221
402	3	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008222|MONDO:0008898|MONDO:0009920
1818	2	MONDO:0000995	familial periodic paralysis	10.7932338138	10	MONDO:0008223|MONDO:0019201
2303	3	MONDO:0018959	potassium-aggravated myotonia	10.9577043852	8	MONDO:0008224|MONDO:0018959|MONDO:0020481
465	3	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0008227|MONDO:0019406|MONDO:0019407
1837	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008233|MONDO:0008235
537	2	MONDO:0018454	dysostosis of genetic origin	3.9183921471	662	MONDO:0008237|MONDO:0009039
2552	1	MONDO:0008242	photomyoclonus, diabetes mellitus, deafness, nephropathy, and cerebral dysfunction	15.100662339	0	MONDO:0008242
2616	3	MONDO:0017276	frontotemporal dementia	9.7548875022	12	MONDO:0008243|MONDO:0010857|MONDO:0011842
2112	6	MONDO:0019290	hypopigmentation of the skin (disease)	7.2656646619	58	MONDO:0008244|MONDO:0008245|MONDO:0010192|MONDO:0013201|MONDO:0013202|MONDO:0019517
2143	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008246|MONDO:0010932|MONDO:0013353
1453	7	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0008250|MONDO:0009510|MONDO:0009876|MONDO:0009879|MONDO:0010712|MONDO:0013006|MONDO:0044299
1178	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008253|MONDO:0008257|MONDO:0011173|MONDO:0013794
1175	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008254|MONDO:0011071
1176	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008258|MONDO:0010120|MONDO:0011526|MONDO:0014078
1760	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008259|MONDO:0009060|MONDO:0009932
1040	3	MONDO:0019276	inherited epidermolysis bullosa	8.8115656366	43	MONDO:0008260|MONDO:0017365|MONDO:0017608
741	1	MONDO:0008262	Poland syndrome	12.8177283757	0	MONDO:0008262
1779	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008263|MONDO:0008859|MONDO:0010916
234	3	MONDO:0018455	dysostosis of genetic origin with limb anomaly as a major feature	4.3495088535	494	MONDO:0008266|MONDO:0014090|MONDO:0019012
723	6	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008268|MONDO:0008301|MONDO:0008403|MONDO:0009024|MONDO:0009777|MONDO:0011187
709	6	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008269|MONDO:0008517|MONDO:0008864|MONDO:0009321|MONDO:0011139|MONDO:0011621
710	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008270|MONDO:0008604|MONDO:0015995
707	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008271|MONDO:0008600|MONDO:0008605|MONDO:0014245
795	1	MONDO:0008274	polyostotic fibrous dysplasia	14.0533566242	0	MONDO:0008274
634	3	MONDO:0005381	bone disease	2.417784767	2238	MONDO:0008275|MONDO:0009394|MONDO:0011183
1587	4	MONDO:0019997	rare gastroenterologic disease	2.8893823915	1001	MONDO:0008276|MONDO:0015171|MONDO:0015565|MONDO:0016996
1585	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008278|MONDO:0010177
1621	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008281|MONDO:0008282
1590	1	MONDO:0006224	gastric hamartomatous polyp	12.2001980126	1	MONDO:0008283
235	3	MONDO:0018454	dysostosis of genetic origin	3.9183921471	662	MONDO:0008287|MONDO:0009402|MONDO:0011134
2425	2	MONDO:0015955	rare genetic epilepsy	3.489699039	762	MONDO:0008289|MONDO:0012635
1341	6	MONDO:0021199	disease affecting anatomical system	0.0640651401	17630	MONDO:0008291|MONDO:0008390|MONDO:0008418|MONDO:0008534|MONDO:0009649|MONDO:0016820
1987	2	MONDO:0002520	hepatic porphyria	10.1715025796	13	MONDO:0008294|MONDO:0013000
978	2	MONDO:0019800	chronic hepatic porphyria	12.4225904339	4	MONDO:0008295|MONDO:0008296
485	2	MONDO:0017432	syndrome with limb reduction defects	6.2068552203	96	MONDO:0008298|MONDO:0010981
1934	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008299|MONDO:0008937
384	2	MONDO:0016565	syndromic obesity	5.9070548462	79	MONDO:0008300|MONDO:0008999
1446	3	MONDO:0005039	reproductive system disease	3.1684721982	1573	MONDO:0008302|MONDO:0009384|MONDO:0013120
1369	4	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0008303|MONDO:0015607|MONDO:0020304|MONDO:0020305
1963	2	MONDO:0015621	rare abdominal surgical disease	4.8495744847	294	MONDO:0008305|MONDO:0010805
1442	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008308|MONDO:0011961|MONDO:0014331
1111	2	MONDO:0008310	progeria	11.8276438446	1	MONDO:0008310|MONDO:0013523
2389	1	MONDO:0008311	progeria-short stature-pigmented nevi syndrome	12.65000093	0	MONDO:0008311
178	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008312|MONDO:0011324
556	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008314|MONDO:0008339|MONDO:0008356|MONDO:0017985
1415	5	MONDO:0003105	prostate disease	8.0309888112	62	MONDO:0008315|MONDO:0010257|MONDO:0010811|MONDO:0011098|MONDO:0011361
1776	7	MONDO:0002305	thrombophilia	9.6992139045	23	MONDO:0008316|MONDO:0008559|MONDO:0008560|MONDO:0010432|MONDO:0012872|MONDO:0013144|MONDO:0013775
799	2	MONDO:0015950	inherited skin tumor	4.7431836439	220	MONDO:0008318|MONDO:0017571
1558	2	MONDO:0001676	erythropoietic protoporphyria	12.1495719395	3	MONDO:0008319|MONDO:0019263
919	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008320|MONDO:0010260
592	5	MONDO:0005516	osteochondrodysplasia	6.3827574788	173	MONDO:0008322|MONDO:0008477|MONDO:0008480|MONDO:0010248|MONDO:0011907
1823	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008323|MONDO:0009423
490	1	MONDO:0008324	pseudoarthrogryposis	17.0075529346	0	MONDO:0008324
2083	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0008327|MONDO:0010901
1177	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008332|MONDO:0009121|MONDO:0012031|MONDO:0012775
2018	2	MONDO:0009925	inherited pseudoxanthoma elasticum	11.9414637442	1	MONDO:0008333|MONDO:0009925
309	6	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008335|MONDO:0008402|MONDO:0008899|MONDO:0009028|MONDO:0011050|MONDO:0012964
219	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008336|MONDO:0008894|MONDO:0010363|MONDO:0015443
2191	1	MONDO:0008337	familial pterygium of the conjunctiva	13.0075529346	0	MONDO:0008337
908	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0008338|MONDO:0011110
1753	5	MONDO:0019755	developmental defect during embryogenesis	1.2273464034	4904	MONDO:0008343|MONDO:0009126|MONDO:0011650|MONDO:0014967|MONDO:0017705
1306	1	MONDO:0008346	pulmonary hemosiderosis	14.3071132165	1	MONDO:0008346
1732	3	MONDO:0015924	pulmonary arterial hypertension	10.5522257143	17	MONDO:0008347|MONDO:0015924|MONDO:0017147
1712	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008349|MONDO:0013660|MONDO:0013746|MONDO:0044309
1711	4	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008350|MONDO:0009913|MONDO:0009938|MONDO:0010999
2176	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008352|MONDO:0009576|MONDO:0009633|MONDO:0014998
960	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008353|MONDO:0008500|MONDO:0011431|MONDO:0015999|MONDO:0024529
1975	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008355|MONDO:0009283|MONDO:0011268|MONDO:0011678
503	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0008359|MONDO:0009963
492	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008361|MONDO:0016299|MONDO:0016604
679	7	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008365|MONDO:0013646|MONDO:0014507|MONDO:0015725|MONDO:0015741|MONDO:0015772|MONDO:0019867
1189	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008367|MONDO:0013601
1802	2	MONDO:0017828	primary renal tubular acidosis	10.2526654325	13	MONDO:0008368|MONDO:0009967
1687	6	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008369|MONDO:0009358|MONDO:0013191|MONDO:0014539|MONDO:0019067|MONDO:0019068
2099	8	MONDO:0019118	genetic retinal dystrophy	4.132571587	443	MONDO:0008370|MONDO:0009796|MONDO:0010828|MONDO:0012463|MONDO:0013314|MONDO:0013395|MONDO:0013402|MONDO:0013407
2066	3	MONDO:0018998	Leber congenital amaurosis	8.9307373376	18	MONDO:0008372|MONDO:0012525|MONDO:0013231
1225	5	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008376|MONDO:0009947|MONDO:0010800|MONDO:0012939|MONDO:0014891
2096	6	MONDO:0019118	genetic retinal dystrophy	4.132571587	443	MONDO:0008377|MONDO:0008865|MONDO:0009978|MONDO:0010557|MONDO:0010723|MONDO:0013457
2101	5	MONDO:0019118	genetic retinal dystrophy	4.132571587	443	MONDO:0008378|MONDO:0009989|MONDO:0010806|MONDO:0014929|MONDO:0015013
2076	13	MONDO:0020004	rare eye disease	1.9394674576	2132	MONDO:0008381|MONDO:0010722|MONDO:0011935|MONDO:0012056|MONDO:0012477|MONDO:0013175|MONDO:0013263|MONDO:0013274|MONDO:0013425|MONDO:0013610|MONDO:0013786|MONDO:0018577|MONDO:0018607
133	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008385|MONDO:0012275
188	3	MONDO:0019187	Axenfeld-Rieger syndrome	10.6588247804	3	MONDO:0008386|MONDO:0011097|MONDO:0019187
314	3	MONDO:0019978	Robinow syndrome	10.1746629204	5	MONDO:0008389|MONDO:0009999|MONDO:0024455
248	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008391|MONDO:0009900
237	2	MONDO:0015159	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	3.9983803959	512	MONDO:0008393|MONDO:0010590
442	1	MONDO:0008394	Silver-Russell syndrome	10.0562682196	8	MONDO:0008394
573	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008395|MONDO:0010881
1643	3	MONDO:0021195	disease disrupting biological or physiological process	0.153798698	14140	MONDO:0008399|MONDO:0014412|MONDO:0014472
1100	1	MONDO:0008404	scalp-ear-nipple syndrome	12.7787342441	0	MONDO:0008404
2232	5	MONDO:0016830	Emery-Dreifuss muscular dystrophy	9.7291034764	12	MONDO:0008406|MONDO:0010680|MONDO:0014676|MONDO:0016830|MONDO:0020336
2249	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008407|MONDO:0009854|MONDO:0014383
2205	8	MONDO:0021194	disease disrupting subcellular system	0.1528945296	14212	MONDO:0008408|MONDO:0009709|MONDO:0011577|MONDO:0012240|MONDO:0014993|MONDO:0015023|MONDO:0018144|MONDO:0020346
2204	5	MONDO:0016139	qualitative or quantitative protein defects in neuromuscular diseases	5.8081873178	206	MONDO:0008409|MONDO:0009683|MONDO:0011603|MONDO:0012652|MONDO:0014945
512	1	MONDO:0008411	ulnar-mammary syndrome	12.0886896973	0	MONDO:0008411
884	1	MONDO:0008414	SCZD1	14.9200900934	0	MONDO:0008414
961	1	MONDO:0008416	palmoplantar keratoderma-sclerodactyly syndrome	14.8376279332	0	MONDO:0008416
2128	5	MONDO:0024505	disorder of anatomical region	0.8522158572	7686	MONDO:0008423|MONDO:0013508|MONDO:0013604|MONDO:0014183|MONDO:0014982
769	1	MONDO:0008424	sella turcica, bridged	17.4225904339	0	MONDO:0008424
84	1	MONDO:0008425	omphalocele syndrome, Shprintzen-Goldberg type	13.1746629204	0	MONDO:0008425
674	4	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008426|MONDO:0009579|MONDO:0016068|MONDO:0016829
583	3	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008431|MONDO:0009190|MONDO:0012126
1648	5	MONDO:0005070	neoplasm (disease)	1.7649928521	4411	MONDO:0008433|MONDO:0008903|MONDO:0011014|MONDO:0011775|MONDO:0013692
385	2	MONDO:0020054	partial autosomal monosomy	5.8188095669	213	MONDO:0008434|MONDO:0010886
1787	2	MONDO:0019110	rare central nervous system and retinal vascular disease	5.7470743898	149	MONDO:0008436|MONDO:0018212
2486	12	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008437|MONDO:0010878|MONDO:0011339|MONDO:0011408|MONDO:0011489|MONDO:0011532|MONDO:0011785|MONDO:0011858|MONDO:0012766|MONDO:0012928|MONDO:0013132|MONDO:0014568
2490	8	MONDO:0019064	hereditary spastic paraplegia	6.8964172644	111	MONDO:0008438|MONDO:0010044|MONDO:0010047|MONDO:0011445|MONDO:0011803|MONDO:0013179|MONDO:0013737|MONDO:0015091
2481	5	MONDO:0019064	hereditary spastic paraplegia	6.8964172644	111	MONDO:0008439|MONDO:0009568|MONDO:0011522|MONDO:0012448|MONDO:0012643
266	2	MONDO:0015983	rare genetic syndromic intellectual disability	2.696177118	1137	MONDO:0008440|MONDO:0009524
2471	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008441|MONDO:0008454|MONDO:0009602|MONDO:0010700|MONDO:0011115
1085	5	MONDO:0021198	rare genetic disease	0.53327265	9577	MONDO:0008442|MONDO:0008694|MONDO:0008757|MONDO:0010638|MONDO:0010867
1918	3	MONDO:0002602	central nervous system disease	1.5804365493	3815	MONDO:0008443|MONDO:0010428|MONDO:0019417
2472	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008444|MONDO:0014644
144	2	MONDO:0100038	complex neurodevelopmental disorder	2.2251305471	1826	MONDO:0008445|MONDO:0008736
1579	8	MONDO:0015972	rare constitutional anemia	5.5482494018	242	MONDO:0008447|MONDO:0009113|MONDO:0009134|MONDO:0009340|MONDO:0011399|MONDO:0012747|MONDO:0013275|MONDO:0014221
2241	5	MONDO:0019117	genetic nervous system disorder	1.0944414681	5213	MONDO:0008451|MONDO:0010043|MONDO:0010935|MONDO:0011091|MONDO:0012867
2308	3	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008452|MONDO:0010058|MONDO:0010059
2307	3	MONDO:0024257	genetic motor neuron disease	7.1441409757	103	MONDO:0008453|MONDO:0010057|MONDO:0014259
2240	3	MONDO:0019056	neuromuscular disease	3.9871806107	796	MONDO:0008455|MONDO:0011879|MONDO:0015793
2599	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008456|MONDO:0014290
2514	5	MONDO:0020138	ataxia with dementia	4.6285130774	199	MONDO:0008457|MONDO:0011464|MONDO:0011819|MONDO:0013645|MONDO:0014410
2411	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008459|MONDO:0011204|MONDO:0013608|MONDO:0014626
58	1	MONDO:0008460	splenogonadal fusion-limb defects-micrognathia syndrome	13.0533566242	0	MONDO:0008460
1211	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008461|MONDO:0012359
997	1	MONDO:0008462	split lower 51P	17.0075529346	0	MONDO:0008462
459	6	MONDO:0018235	dysostosis with limb anomaly as a major feature	4.3424946563	510	MONDO:0008464|MONDO:0008544|MONDO:0008607|MONDO:0008806|MONDO:0009157|MONDO:0011535
62	4	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008465|MONDO:0013466|MONDO:0013585|MONDO:0014966
2167	2	MONDO:0002254	syndromic disease	1.2777928031	4214	MONDO:0008466|MONDO:0014320
736	2	MONDO:0015960	rare genetic developmental defect during embryogenesis	1.2344781354	4370	MONDO:0008467|MONDO:0014873
601	6	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0008469|MONDO:0008479|MONDO:0011124|MONDO:0011252|MONDO:0012254|MONDO:0013113
901	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008470|MONDO:0009596
582	2	MONDO:0019589	syndromic genetic deafness	4.4759277962	286	MONDO:0008472|MONDO:0011047
617	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008474|MONDO:0010737|MONDO:0011040|MONDO:0016761|MONDO:0019667
589	3	MONDO:0018230	primary bone dysplasia	4.1954759312	627	MONDO:0008478|MONDO:0009599|MONDO:0012160
735	5	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008481|MONDO:0008791|MONDO:0010525|MONDO:0017568|MONDO:0017857
742	1	MONDO:0008482	Sprengel deformity (disease)	15.0075529346	0	MONDO:0008482
577	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008484|MONDO:0008526|MONDO:0012271|MONDO:0014125
1676	2	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008485|MONDO:0008629
1434	3	MONDO:0021199	disease affecting anatomical system	0.0640651401	17630	MONDO:0008487|MONDO:0011503|MONDO:0017200
493	2	MONDO:0019042	multiple congenital anomalies/dysmorphic syndrome	2.9732053146	937	MONDO:0008488|MONDO:0010742
53	4	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008489|MONDO:0008991|MONDO:0009169|MONDO:0011054
191	2	MONDO:0019687	type 11 collagen-related bone disorder	9.3457748368	10	MONDO:0008490|MONDO:0044206
1035	1	MONDO:0008491	stiff-person syndrome	11.4839909786	3	MONDO:0008491
2037	2	MONDO:0003847	inherited genetic disease	0.7834240426	8269	MONDO:0008492|MONDO:0012520
1584	13	MONDO:0000001	disease or disorder	2.73735657546983E-06	21358	MONDO:0008494|MONDO:0009296|MONDO:0010067|MONDO:0010301|MONDO:0013355|MONDO:0013512|MONDO:0014897|MONDO:0015579|MONDO:0016488|MONDO:0016490|MONDO:0017409|MONDO:0018749|MONDO:0044316
1102	1	MONDO:0008496	storm syndrome	15.4225904339	0	MONDO:0008496
1174	2	MONDO:0018795	syndromic constitutional thrombocytopenia	7.9720664833	40	MONDO:0008497|MONDO:0014837
