#disease	phenotype	onset	frequency	severity
MONDO:0011914	HP:0002223			
MONDO:0011914	HP:0003550			
MONDO:0011914	HP:0100540			
MONDO:0011914	HP:0100869			
MONDO:0011915	HP:0000006			
MONDO:0011915	HP:0001634			
MONDO:0011915	HP:0001653			
MONDO:0011915	HP:0003831			
MONDO:0011916	HP:0000006			
MONDO:0011916	HP:0000007			
MONDO:0011916	HP:0001171			
MONDO:0011916	HP:0001284			
MONDO:0011916	HP:0001425			
MONDO:0011916	HP:0001762			
MONDO:0011916	HP:0002460			
MONDO:0011916	HP:0002751			
MONDO:0011916	HP:0002936			
MONDO:0011916	HP:0003380			
MONDO:0011916	HP:0003431			
MONDO:0011916	HP:0003450			
MONDO:0011916	HP:0003593			
MONDO:0011916	HP:0003693			
MONDO:0011916	HP:0003701			
MONDO:0011917	HP:0000083			
MONDO:0011917	HP:0000093			
MONDO:0011917	HP:0000097			
MONDO:0011917	HP:0000790			
MONDO:0011917	HP:0000822			
MONDO:0011919	HP:0000006			
MONDO:0011919	HP:0000872			
MONDO:0011919	HP:0001045			HP:0012837
MONDO:0011920	HP:0000006			
MONDO:0011920	HP:0000407			
MONDO:0011921	HP:0000006			
MONDO:0011921	HP:0000405			HP:0012832
MONDO:0011921	HP:0000413			
MONDO:0011921	HP:0004409			
MONDO:0011922	HP:0000006			
MONDO:0011922	HP:0001875			HP:0012825
MONDO:0011922	HP:0004808		HP:0040283	
MONDO:0011923	HP:0000006			
MONDO:0011923	HP:0001387			
MONDO:0011923	HP:0002829			
MONDO:0011923	HP:0006226			
MONDO:0011923	HP:0006233			
MONDO:0011925	HP:0000007			
MONDO:0011925	HP:0000602		HP:0040283	
MONDO:0011925	HP:0001249		HP:0040283	
MONDO:0011925	HP:0001250			
MONDO:0011925	HP:0001252			
MONDO:0011925	HP:0001270		HP:0040281	
MONDO:0011925	HP:0001284			
MONDO:0011925	HP:0001290			
MONDO:0011925	HP:0001371		HP:0040282	
MONDO:0011925	HP:0002536			
MONDO:0011925	HP:0002747			
MONDO:0011925	HP:0002751			
MONDO:0011925	HP:0003236			
MONDO:0011925	HP:0003560			
MONDO:0011925	HP:0003577			
MONDO:0011925	HP:0003741		HP:0040281	
MONDO:0011925	HP:0007103			
MONDO:0011925	HP:0008872			
MONDO:0011925	HP:0100297			
MONDO:0011927	HP:0000006			
MONDO:0011927	HP:0001000			
MONDO:0011927	HP:0003829			
MONDO:0011927	HP:0011276			
MONDO:0011927	HP:0012329			
MONDO:0011928	HP:0000073		HP:0040282	
MONDO:0011928	HP:0003762		HP:0040282	
MONDO:0011929	HP:0000028		HP:0040283	
MONDO:0011929	HP:0000047		HP:0040283	
MONDO:0011929	HP:0000077			
MONDO:0011929	HP:0000176			
MONDO:0011929	HP:0000193			
MONDO:0011929	HP:0000204			
MONDO:0011929	HP:0000218			
MONDO:0011929	HP:0000238			
MONDO:0011929	HP:0000248		HP:0040284	
MONDO:0011929	HP:0000252		HP:0040284	
MONDO:0011929	HP:0000260		HP:0040284	
MONDO:0011929	HP:0000272			
MONDO:0011929	HP:0000286		HP:0040282	
MONDO:0011929	HP:0000307		HP:0040284	
MONDO:0011929	HP:0000316			
MONDO:0011929	HP:0000343		HP:0040281	
MONDO:0011929	HP:0000358		HP:0040284	
MONDO:0011929	HP:0000369			
MONDO:0011929	HP:0000391		HP:0040284	
MONDO:0011929	HP:0000405		HP:0040283	
MONDO:0011929	HP:0000407		HP:0040283	
MONDO:0011929	HP:0000457		HP:0040284	
MONDO:0011929	HP:0000486		HP:0040284	
MONDO:0011929	HP:0000490		HP:0040284	
MONDO:0011929	HP:0000494			
MONDO:0011929	HP:0000505		HP:0040283	
MONDO:0011929	HP:0000518		HP:0040283	
MONDO:0011929	HP:0000540		HP:0040284	
MONDO:0011929	HP:0000543			
MONDO:0011929	HP:0000545		HP:0040284	
MONDO:0011929	HP:0000581			
MONDO:0011929	HP:0000582			
MONDO:0011929	HP:0000588			
MONDO:0011929	HP:0000639		HP:0040284	
MONDO:0011929	HP:0000648		HP:0040283	
MONDO:0011929	HP:0000664			
MONDO:0011929	HP:0000718			
MONDO:0011929	HP:0000735			
MONDO:0011929	HP:0000742			
MONDO:0011929	HP:0000750			
MONDO:0011929	HP:0000851			
MONDO:0011929	HP:0000878		HP:0040283	
MONDO:0011929	HP:0000892		HP:0040283	
MONDO:0011929	HP:0000902		HP:0040283	
MONDO:0011929	HP:0001156		HP:0040281	
MONDO:0011929	HP:0001249		HP:0040281	
MONDO:0011929	HP:0001250	HP:0003593	HP:0040284	
MONDO:0011929	HP:0001252	HP:0003577	HP:0040284	
MONDO:0011929	HP:0001263		HP:0040284	
MONDO:0011929	HP:0001274		HP:0040281	
MONDO:0011929	HP:0001290			
MONDO:0011929	HP:0001302			
MONDO:0011929	HP:0001385		HP:0040283	
MONDO:0011929	HP:0001476			
MONDO:0011929	HP:0001510	HP:0003593		
MONDO:0011929	HP:0001513		HP:0040283	
MONDO:0011929	HP:0001629		HP:0040284	
MONDO:0011929	HP:0001643		HP:0040284	
MONDO:0011929	HP:0001644	HP:0003593	HP:0040284	
MONDO:0011929	HP:0001647		HP:0040284	
MONDO:0011929	HP:0001655			
MONDO:0011929	HP:0001761			
MONDO:0011929	HP:0001773		HP:0040281	
MONDO:0011929	HP:0001840			
MONDO:0011929	HP:0002007		HP:0040283	
MONDO:0011929	HP:0002015		HP:0040282	
MONDO:0011929	HP:0002019		HP:0040282	
MONDO:0011929	HP:0002020		HP:0040282	
MONDO:0011929	HP:0002079			
MONDO:0011929	HP:0002101			
MONDO:0011929	HP:0002120		HP:0040281	
MONDO:0011929	HP:0002126			
MONDO:0011929	HP:0002188			
MONDO:0011929	HP:0002352			
MONDO:0011929	HP:0002521			
MONDO:0011929	HP:0002591		HP:0040283	
MONDO:0011929	HP:0002616		HP:0040284	
MONDO:0011929	HP:0002650		HP:0040283	
MONDO:0011929	HP:0002750			
MONDO:0011929	HP:0003745			
MONDO:0011929	HP:0003812			
MONDO:0011929	HP:0004209		HP:0040284	
MONDO:0011929	HP:0004378		HP:0040283	
MONDO:0011929	HP:0005280		HP:0040284	
MONDO:0011929	HP:0006897			
MONDO:0011929	HP:0006956			
MONDO:0011929	HP:0008551		HP:0040283	
MONDO:0011929	HP:0008872		HP:0040282	
MONDO:0011929	HP:0009237		HP:0040284	
MONDO:0011929	HP:0009553			
MONDO:0011929	HP:0010316		HP:0040284	
MONDO:0011929	HP:0010722		HP:0040284	
MONDO:0011929	HP:0010865			
MONDO:0011929	HP:0011220			
MONDO:0011929	HP:0011228		HP:0040281	
MONDO:0011929	HP:0011800		HP:0040281	
MONDO:0011929	HP:0012469			
MONDO:0011929	HP:0012817			
MONDO:0011929	HP:0100490		HP:0040281	
MONDO:0011930	HP:0000006			
MONDO:0011930	HP:0000643			
MONDO:0011930	HP:0001249		HP:0040283	
MONDO:0011930	HP:0001312			
MONDO:0011930	HP:0001326			
MONDO:0011930	HP:0001336			
MONDO:0011930	HP:0001337			
MONDO:0011930	HP:0001340			
MONDO:0011930	HP:0001351			
MONDO:0011930	HP:0002069			
MONDO:0011930	HP:0003581			
MONDO:0011930	HP:0003680			
MONDO:0011930	HP:0010852			
MONDO:0011930	HP:0100543		HP:0040283	
MONDO:0011932	HP:0000007			
MONDO:0011932	HP:0000535			
MONDO:0011932	HP:0000653			
MONDO:0011932	HP:0000989			
MONDO:0011932	HP:0001006			
MONDO:0011932	HP:0002299			
MONDO:0011932	HP:0003777		HP:0040283	
MONDO:0011932	HP:0007502			
MONDO:0011932	HP:0010783			
MONDO:0011933	HP:0000007			
MONDO:0011933	HP:0000505			
MONDO:0011933	HP:0000518		HP:0040281	
MONDO:0011933	HP:0000589			
MONDO:0011933	HP:0000639		HP:0040281	
MONDO:0011933	HP:0001249			
MONDO:0011933	HP:0001250		HP:0040281	
MONDO:0011933	HP:0001263			HP:0012828
MONDO:0011933	HP:0001347			
MONDO:0011933	HP:0001928			
MONDO:0011933	HP:0002240			
MONDO:0011933	HP:0002521			
MONDO:0011935	HP:0000006			
MONDO:0011935	HP:0000505			
MONDO:0011935	HP:0000510			
MONDO:0011935	HP:0000533			
MONDO:0011935	HP:0000648			
MONDO:0011935	HP:0000662	HP:0011463		
MONDO:0011935	HP:0007737			
MONDO:0011935	HP:0007843			
MONDO:0011936	HP:0000006			
MONDO:0011936	HP:0000028		HP:0040284	
MONDO:0011936	HP:0000047		HP:0040284	
MONDO:0011936	HP:0000048		HP:0040284	
MONDO:0011936	HP:0000054		HP:0040284	
MONDO:0011936	HP:0000089		HP:0040284	
MONDO:0011936	HP:0000134		HP:0040284	
MONDO:0011936	HP:0000171		HP:0040284	
MONDO:0011936	HP:0000175		HP:0040284	
MONDO:0011936	HP:0000193			
MONDO:0011936	HP:0000218		HP:0040284	
MONDO:0011936	HP:0000248		HP:0040284	
MONDO:0011936	HP:0000252		HP:0040284	
MONDO:0011936	HP:0000272			
MONDO:0011936	HP:0000278		HP:0040284	
MONDO:0011936	HP:0000324		HP:0040284	
MONDO:0011936	HP:0000347		HP:0040284	
MONDO:0011936	HP:0000348			
MONDO:0011936	HP:0000358		HP:0040284	
MONDO:0011936	HP:0000365		HP:0040284	
MONDO:0011936	HP:0000369		HP:0040284	
MONDO:0011936	HP:0000400			
MONDO:0011936	HP:0000411		HP:0040284	
MONDO:0011936	HP:0000482		HP:0040284	
MONDO:0011936	HP:0000528		HP:0040284	
MONDO:0011936	HP:0000545		HP:0040284	
MONDO:0011936	HP:0000556		HP:0040284	
MONDO:0011936	HP:0000568		HP:0040281	
MONDO:0011936	HP:0000589		HP:0040284	
MONDO:0011936	HP:0000618		HP:0040284	
MONDO:0011936	HP:0000639		HP:0040284	
MONDO:0011936	HP:0000647		HP:0040284	
MONDO:0011936	HP:0000821		HP:0040284	
MONDO:0011936	HP:0000830		HP:0040284	
MONDO:0011936	HP:0000835		HP:0040284	
MONDO:0011936	HP:0000954			
MONDO:0011936	HP:0001144		HP:0040284	
MONDO:0011936	HP:0001156			
MONDO:0011936	HP:0001177		HP:0040284	
MONDO:0011936	HP:0001252		HP:0040284	
MONDO:0011936	HP:0001263		HP:0040284	
MONDO:0011936	HP:0001321		HP:0040284	
MONDO:0011936	HP:0001344		HP:0040284	
MONDO:0011936	HP:0001357		HP:0040284	
MONDO:0011936	HP:0001508		HP:0040284	
MONDO:0011936	HP:0001770			
MONDO:0011936	HP:0002119		HP:0040284	
MONDO:0011936	HP:0002120		HP:0040284	
MONDO:0011936	HP:0002188			
MONDO:0011936	HP:0003319		HP:0040284	
MONDO:0011936	HP:0004209		HP:0040284	
MONDO:0011936	HP:0004443		HP:0040284	
MONDO:0011936	HP:0005819		HP:0040284	
MONDO:0011936	HP:0006101		HP:0040284	
MONDO:0011936	HP:0006829			
MONDO:0011936	HP:0007068		HP:0040284	
MONDO:0011936	HP:0007370		HP:0040284	
MONDO:0011936	HP:0009600		HP:0040284	
MONDO:0011936	HP:0009909			
MONDO:0011936	HP:0010538		HP:0040284	
MONDO:0011936	HP:0010999		HP:0040284	
MONDO:0011936	HP:0011800			
MONDO:0011936	HP:0030276			
MONDO:0011937	HP:0000007			
MONDO:0011937	HP:0000982			
MONDO:0011937	HP:0008064			
MONDO:0011937	HP:0008404		HP:0040283	
MONDO:0011937	HP:0025092		HP:0040283	
MONDO:0011937	HP:0040162			
MONDO:0011937	HP:0040189			
MONDO:0011937	HP:0100725			
MONDO:0011938	HP:0000006			
MONDO:0011938	HP:0001629		HP:0040283	
MONDO:0011938	HP:0001631			
MONDO:0011938	HP:0006695		HP:0040283	
MONDO:0011939	HP:0000007			
MONDO:0011939	HP:0000369			
MONDO:0011939	HP:0000403			
MONDO:0011939	HP:0000460			
MONDO:0011939	HP:0000821			
MONDO:0011939	HP:0000926			
MONDO:0011939	HP:0000979			
MONDO:0011939	HP:0001034			
MONDO:0011939	HP:0001045			
MONDO:0011939	HP:0001256		HP:0040283	
MONDO:0011939	HP:0001264			
MONDO:0011939	HP:0001973			
MONDO:0011939	HP:0002090			
MONDO:0011939	HP:0002091			
MONDO:0011939	HP:0002205			
MONDO:0011939	HP:0002478			
MONDO:0011939	HP:0002657			
MONDO:0011939	HP:0002716			
MONDO:0011939	HP:0002751			
MONDO:0011939	HP:0002938			
MONDO:0011939	HP:0002958			
MONDO:0011939	HP:0003025			
MONDO:0011939	HP:0003301			
MONDO:0011939	HP:0003621			
MONDO:0011939	HP:0004322			
MONDO:0011939	HP:0004979			
MONDO:0011939	HP:0005374			
MONDO:0011939	HP:0005387			
MONDO:0011939	HP:0005403			
MONDO:0011939	HP:0005576			
MONDO:0011939	HP:0005681			
MONDO:0011939	HP:0007526			
MONDO:0011939	HP:0011108			
MONDO:0011945	HP:0000007			
MONDO:0011945	HP:0000160			
MONDO:0011945	HP:0000194			
MONDO:0011945	HP:0000232			
MONDO:0011945	HP:0000252			
MONDO:0011945	HP:0000278			
MONDO:0011945	HP:0000316			
MONDO:0011945	HP:0000325			
MONDO:0011945	HP:0000347			
MONDO:0011945	HP:0000369			
MONDO:0011945	HP:0000463		HP:0040282	
MONDO:0011945	HP:0000486			
MONDO:0011945	HP:0000741			
MONDO:0011945	HP:0000962			
MONDO:0011945	HP:0000967			
MONDO:0011945	HP:0001250		HP:0040282	
MONDO:0011945	HP:0001399			
MONDO:0011945	HP:0001511			
MONDO:0011945	HP:0001541			
MONDO:0011945	HP:0001558			
MONDO:0011945	HP:0001561			
MONDO:0011945	HP:0001622			
MONDO:0011945	HP:0001640			
MONDO:0011945	HP:0001744		HP:0040282	
MONDO:0011945	HP:0001790			
MONDO:0011945	HP:0001873		HP:0040281	
MONDO:0011945	HP:0001903			
MONDO:0011945	HP:0002015			
MONDO:0011945	HP:0002098			
MONDO:0011945	HP:0002104			
MONDO:0011945	HP:0002119			
MONDO:0011945	HP:0002179			
MONDO:0011945	HP:0002240		HP:0040282	
MONDO:0011945	HP:0002304			
MONDO:0011945	HP:0002344			
MONDO:0011945	HP:0002375			
MONDO:0011945	HP:0002804		HP:0040281	
MONDO:0011945	HP:0003196			
MONDO:0011945	HP:0003656			
MONDO:0011945	HP:0005257			
MONDO:0011945	HP:0005280		HP:0040282	
MONDO:0011945	HP:0007479		HP:0040281	
MONDO:0011945	HP:0007549			
MONDO:0011945	HP:0008551			
MONDO:0011945	HP:0010803			
MONDO:0011946	HP:0000007			
MONDO:0011946	HP:0000023			
MONDO:0011946	HP:0000105			
MONDO:0011946	HP:0000175		HP:0040283	
MONDO:0011946	HP:0000239			
MONDO:0011946	HP:0000286			
MONDO:0011946	HP:0000316			
MONDO:0011946	HP:0000347			
MONDO:0011946	HP:0000369			
MONDO:0011946	HP:0000457			
MONDO:0011946	HP:0000465			
MONDO:0011946	HP:0000470		HP:0040281	
MONDO:0011946	HP:0000800			
MONDO:0011946	HP:0000921		HP:0040281	
MONDO:0011946	HP:0001263			
MONDO:0011946	HP:0001290			
MONDO:0011946	HP:0001511			
MONDO:0011946	HP:0001538			
MONDO:0011946	HP:0001562			
MONDO:0011946	HP:0001591			
MONDO:0011946	HP:0001762			
MONDO:0011946	HP:0001765			
MONDO:0011946	HP:0001804			
MONDO:0011946	HP:0002089			
MONDO:0011946	HP:0002093			
MONDO:0011946	HP:0002098		HP:0040281	
MONDO:0011946	HP:0002126			
MONDO:0011946	HP:0002779			
MONDO:0011946	HP:0003196			
MONDO:0011946	HP:0003275		HP:0040281	
MONDO:0011946	HP:0003422			
MONDO:0011946	HP:0003521			
MONDO:0011946	HP:0005257			
MONDO:0011946	HP:0005280			
MONDO:0011946	HP:0006615			
MONDO:0011946	HP:0008435			
MONDO:0011946	HP:0008643			
MONDO:0011946	HP:0010880			
MONDO:0011946	HP:0030290			
MONDO:0011946	HP:0100752			
MONDO:0011946	HP:0100880			
MONDO:0011946	HP:0200133			
MONDO:0011948	HP:0000007			
MONDO:0011948	HP:0000248			
MONDO:0011948	HP:0000253			
MONDO:0011948	HP:0000293			
MONDO:0011948	HP:0000343			
MONDO:0011948	HP:0000365			
MONDO:0011948	HP:0000369			
MONDO:0011948	HP:0000400			
MONDO:0011948	HP:0000520			
MONDO:0011948	HP:0000637			
MONDO:0011948	HP:0000648			
MONDO:0011948	HP:0001250			
MONDO:0011948	HP:0001257			
MONDO:0011948	HP:0001263			
MONDO:0011948	HP:0001272			
MONDO:0011948	HP:0001319			
MONDO:0011948	HP:0001321			
MONDO:0011948	HP:0001347			
MONDO:0011948	HP:0002059			
MONDO:0011948	HP:0002079			
MONDO:0011948	HP:0002365			
MONDO:0011948	HP:0002421			
MONDO:0011948	HP:0002705			
MONDO:0011948	HP:0002714			
MONDO:0011948	HP:0003577			
MONDO:0011948	HP:0003676			
MONDO:0011948	HP:0004322			
MONDO:0011948	HP:0004325			
MONDO:0011948	HP:0005280			
MONDO:0011948	HP:0008936			
MONDO:0011948	HP:0012110			
MONDO:0011949	HP:0000218			
MONDO:0011949	HP:0000268			
MONDO:0011949	HP:0000289			
MONDO:0011949	HP:0000385			
MONDO:0011949	HP:0000426			
MONDO:0011949	HP:0000431			
MONDO:0011949	HP:0000508			
MONDO:0011949	HP:0000668			
MONDO:0011949	HP:0001156			
MONDO:0011949	HP:0001162			
MONDO:0011949	HP:0001204			
MONDO:0011949	HP:0001830			
MONDO:0011949	HP:0001831			
MONDO:0011949	HP:0003745			
MONDO:0011949	HP:0004322			
MONDO:0011949	HP:0006152			
MONDO:0011949	HP:0008589			
MONDO:0011949	HP:0009381			
MONDO:0011950	HP:0000007			
MONDO:0011950	HP:0000750		HP:0040282	
MONDO:0011950	HP:0001251			
MONDO:0011950	HP:0001252			
MONDO:0011950	HP:0001257		HP:0040282	
MONDO:0011950	HP:0001270			
MONDO:0011950	HP:0001272		HP:0040282	
MONDO:0011950	HP:0001290		HP:0040282	
MONDO:0011950	HP:0001310		HP:0040282	
MONDO:0011950	HP:0001347		HP:0040282	
MONDO:0011950	HP:0001763		HP:0040282	
MONDO:0011950	HP:0002066			
MONDO:0011950	HP:0002080		HP:0040283	
MONDO:0011950	HP:0002312		HP:0040282	
MONDO:0011950	HP:0003577			
MONDO:0011950	HP:0003680			
MONDO:0011950	HP:0004322		HP:0040282	
MONDO:0011951	HP:0000006			
MONDO:0011951	HP:0001265			
MONDO:0011951	HP:0001288			
MONDO:0011951	HP:0002380			
MONDO:0011951	HP:0002529			
MONDO:0011951	HP:0007126			
MONDO:0011951	HP:0007354			
MONDO:0011953	HP:0000006			
MONDO:0011953	HP:0001250			
MONDO:0011953	HP:0001259			
MONDO:0011953	HP:0001276			
MONDO:0011953	HP:0001298			
MONDO:0011953	HP:0002090			
MONDO:0011953	HP:0002171			
MONDO:0011953	HP:0002181			
MONDO:0011953	HP:0002445		HP:0040283	
MONDO:0011953	HP:0002510			
MONDO:0011953	HP:0002922			
MONDO:0011953	HP:0003593			
MONDO:0011953	HP:0003829			
MONDO:0011956	HP:0000717			
MONDO:0011956	HP:0000721			
MONDO:0011956	HP:0000723			
MONDO:0011956	HP:0000728			
MONDO:0011956	HP:0000732			
MONDO:0011956	HP:0000733			
MONDO:0011956	HP:0000750			
MONDO:0011956	HP:0000758			
MONDO:0011956	HP:0001249			
MONDO:0011956	HP:0001250		HP:0040282	
MONDO:0011956	HP:0001425			
MONDO:0011956	HP:0001426			
MONDO:0011956	HP:0002353		HP:0040282	
MONDO:0011956	HP:0002919			
MONDO:0011956	HP:0003144		HP:0040282	
MONDO:0011956	HP:0003745			
MONDO:0011956	HP:0011463			
MONDO:0011957	HP:0000006			
MONDO:0011957	HP:0000603			
MONDO:0011957	HP:0007641			
MONDO:0011957	HP:0007663			
MONDO:0011957	HP:0007722			
MONDO:0011957	HP:0007754			
MONDO:0011957	HP:0007793			
MONDO:0011957	HP:0030629			
MONDO:0011961	HP:0000006			
MONDO:0011961	HP:0000407			
MONDO:0011961	HP:0000522			
MONDO:0011961	HP:0000802			
MONDO:0011961	HP:0001279			
MONDO:0011961	HP:0001609			
MONDO:0011961	HP:0002020			
MONDO:0011961	HP:0002936			
MONDO:0011961	HP:0003390			
MONDO:0011962	HP:0012114			
MONDO:0011963	HP:0000007			
MONDO:0011963	HP:0000050			
MONDO:0011963	HP:0000090			
MONDO:0011963	HP:0000107			
MONDO:0011963	HP:0000218			
MONDO:0011963	HP:0000238			
MONDO:0011963	HP:0000256			
MONDO:0011963	HP:0000268			
MONDO:0011963	HP:0000316			
MONDO:0011963	HP:0000369			
MONDO:0011963	HP:0000505			
MONDO:0011963	HP:0000556			
MONDO:0011963	HP:0000565			
MONDO:0011963	HP:0000567			
MONDO:0011963	HP:0000568			
MONDO:0011963	HP:0000570			
MONDO:0011963	HP:0000588			
MONDO:0011963	HP:0000617			
MONDO:0011963	HP:0000639			
MONDO:0011963	HP:0000657			
MONDO:0011963	HP:0001162			
MONDO:0011963	HP:0001249			
MONDO:0011963	HP:0001251			
MONDO:0011963	HP:0001252			
MONDO:0011963	HP:0001263			
MONDO:0011963	HP:0001273			
MONDO:0011963	HP:0001290			
MONDO:0011963	HP:0001425			
MONDO:0011963	HP:0001508			
MONDO:0011963	HP:0001760			
MONDO:0011963	HP:0002007			
MONDO:0011963	HP:0002084			
MONDO:0011963	HP:0002195			
MONDO:0011963	HP:0002335			
MONDO:0011963	HP:0002365			
MONDO:0011963	HP:0002404			
MONDO:0011963	HP:0002419			
MONDO:0011963	HP:0002508			
MONDO:0011963	HP:0002790			
MONDO:0011963	HP:0002871			
MONDO:0011963	HP:0002876			
MONDO:0011963	HP:0003812			
MONDO:0011963	HP:0005280			
MONDO:0011963	HP:0007772			
MONDO:0011963	HP:0011933			
MONDO:0011963	HP:0012211			
MONDO:0011963	HP:0100951			
MONDO:0011964	HP:0000007			
MONDO:0011964	HP:0000028		HP:0040283	
MONDO:0011964	HP:0000252		HP:0040281	
MONDO:0011964	HP:0000347		HP:0040281	
MONDO:0011964	HP:0000518			
MONDO:0011964	HP:0000577			
MONDO:0011964	HP:0000639			
MONDO:0011964	HP:0000718		HP:0040283	
MONDO:0011964	HP:0000952		HP:0040283	
MONDO:0011964	HP:0000954			
MONDO:0011964	HP:0001249		HP:0040281	
MONDO:0011964	HP:0001250		HP:0040281	
MONDO:0011964	HP:0001252		HP:0040281	
MONDO:0011964	HP:0001263		HP:0040281	
MONDO:0011964	HP:0001276			
MONDO:0011964	HP:0001290			
MONDO:0011964	HP:0001337		HP:0040283	
MONDO:0011964	HP:0001347			
MONDO:0011964	HP:0001371		HP:0040283	
MONDO:0011964	HP:0001976		HP:0040283	
MONDO:0011964	HP:0002093		HP:0040283	
MONDO:0011964	HP:0002104		HP:0040283	
MONDO:0011964	HP:0002910		HP:0040283	
MONDO:0011964	HP:0003075		HP:0040283	
MONDO:0011964	HP:0003186			
MONDO:0011964	HP:0003577			
MONDO:0011964	HP:0003642			
MONDO:0011964	HP:0003828			
MONDO:0011964	HP:0004209		HP:0040281	
MONDO:0011964	HP:0010781			
MONDO:0011965	HP:0000006			
MONDO:0011965	HP:0002069			
MONDO:0011965	HP:0002133			
MONDO:0011965	HP:0002349			
MONDO:0011965	HP:0002373			
MONDO:0011965	HP:0002384			
MONDO:0011965	HP:0003674			
MONDO:0011965	HP:0003829			
MONDO:0011966	HP:0000007			
MONDO:0011966	HP:0000253			
MONDO:0011966	HP:0000817			
MONDO:0011966	HP:0001250			
MONDO:0011966	HP:0001263			
MONDO:0011966	HP:0001290			
MONDO:0011966	HP:0001508		HP:0040283	
MONDO:0011966	HP:0002079			
MONDO:0011966	HP:0002273			
MONDO:0011966	HP:0002521			
MONDO:0011966	HP:0003593			
MONDO:0011966	HP:0007165			
MONDO:0011966	HP:0010864			
MONDO:0011968	HP:0000007			
MONDO:0011968	HP:0001371			
MONDO:0011968	HP:0001638		HP:0040283	
MONDO:0011968	HP:0002317			
MONDO:0011968	HP:0002650		HP:0040283	
MONDO:0011968	HP:0003236		HP:0040282	
MONDO:0011968	HP:0003325			
MONDO:0011968	HP:0003458			
MONDO:0011968	HP:0003621			
MONDO:0011968	HP:0003676			
MONDO:0011968	HP:0003797			
MONDO:0011968	HP:0003828			
MONDO:0011968	HP:0006785			
MONDO:0011968	HP:0008981			
MONDO:0011969	HP:0000316			
MONDO:0011969	HP:0000343			
MONDO:0011969	HP:0001290			
MONDO:0011969	HP:0001396			
MONDO:0011969	HP:0001410			
MONDO:0011969	HP:0001508			
MONDO:0011969	HP:0001511			
MONDO:0011969	HP:0001541			
MONDO:0011969	HP:0001643			
MONDO:0011969	HP:0001671			
MONDO:0011969	HP:0001873			
MONDO:0011969	HP:0001903			
MONDO:0011969	HP:0001999		HP:0040284	
MONDO:0011969	HP:0002013			
MONDO:0011969	HP:0002014			
MONDO:0011969	HP:0002240			
MONDO:0011969	HP:0002243			
MONDO:0011969	HP:0003073			
MONDO:0011969	HP:0003160			
MONDO:0011970	HP:0000007			
MONDO:0011970	HP:0000666		HP:0040282	
MONDO:0011970	HP:0002268		HP:0040282	
MONDO:0011970	HP:0002356		HP:0040282	
MONDO:0011970	HP:0003593			
MONDO:0011970	HP:0007104		HP:0040282	
MONDO:0011970	HP:0007332		HP:0040282	
MONDO:0011971	HP:0000007			
MONDO:0011971	HP:0000031			
MONDO:0011971	HP:0002716			
MONDO:0011971	HP:0002718			
MONDO:0011971	HP:0002720			
MONDO:0011971	HP:0002721			
MONDO:0011971	HP:0002959			
MONDO:0011971	HP:0003496			
MONDO:0011971	HP:0004315			
MONDO:0011971	HP:0200117			
MONDO:0011972	HP:0000006			
MONDO:0011972	HP:0000119			
MONDO:0011972	HP:0001541		HP:0040281	
MONDO:0011972	HP:0002018		HP:0040281	
MONDO:0011972	HP:0002027		HP:0040281	
MONDO:0011973	HP:0000006			
MONDO:0011973	HP:0000007			
MONDO:0011973	HP:0000951			
MONDO:0011973	HP:0000964			
MONDO:0011973	HP:0002242			
MONDO:0011973	HP:0008277			
MONDO:0011974	HP:0000006			
MONDO:0011974	HP:0000007			
MONDO:0011974	HP:0000510			
MONDO:0011974	HP:0000512			
MONDO:0011974	HP:0000533		HP:0040283	
MONDO:0011974	HP:0000580			
MONDO:0011974	HP:0000662	HP:0003581		
MONDO:0011974	HP:0001133			
MONDO:0011974	HP:0007830			
MONDO:0011974	HP:0007843			
MONDO:0011975	HP:0000023		HP:0040283	
MONDO:0011975	HP:0000278			
MONDO:0011975	HP:0000327		HP:0040283	
MONDO:0011975	HP:0000343			
MONDO:0011975	HP:0000347		HP:0040283	
MONDO:0011975	HP:0000463		HP:0040283	
MONDO:0011975	HP:0000581			
MONDO:0011975	HP:0000883		HP:0040283	
MONDO:0011975	HP:0000890		HP:0040283	
MONDO:0011975	HP:0001250		HP:0040283	
MONDO:0011975	HP:0001263		HP:0040283	
MONDO:0011975	HP:0001290		HP:0040283	
MONDO:0011975	HP:0001371			
MONDO:0011975	HP:0001539		HP:0040283	
MONDO:0011975	HP:0001540			
MONDO:0011975	HP:0001561			
MONDO:0011975	HP:0001601		HP:0040283	
MONDO:0011975	HP:0001622			
MONDO:0011975	HP:0001629		HP:0040283	
MONDO:0011975	HP:0001631		HP:0040283	
